最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,15,人民法院办理海峡两岸调查取证司法互助业务，限于与台湾地区法院相互协助调取与诉讼有关的证据，包括取得证言及陈述；提供书证、物证及视听资料；确定关系人所在地或者确认其身份、前科等情况；进行勘验、检查、扣押、鉴定和查询等。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,16,人民法院协助台湾地区法院调查取证，应当采用民事诉讼法、刑事诉讼法、行政诉讼法等法律和相关司法解释规定的方式。 在不违反法律和相关规定、不损害社会公共利益、不妨碍正在进行的诉讼程序的前提下，人民法院应当尽力协助调查取证，并尽可能依照台湾地区请求的内容和形式予以协助。 台湾地区调查取证请求书所述的犯罪事实，依照大陆法律规定不认为涉嫌犯罪的，人民法院不予协助，但有重大社会危害并经双方业务主管部门同意予以个案协助的除外。台湾地区请求促使大陆居民至台湾地区作证，但未作出非经大陆主管部门同意不得追诉其进入台湾地区之前任何行为的书面声明的，人民法院可以不予协助。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,17,审理案件的人民法院需要台湾地区协助调查取证的，应当填写《〈海峡两岸共同打击犯罪及司法互助协议〉调查取证请求书》附录部分，连同相关材料，一式三份，及时送交高级人民法院。 高级人民法院应当在收到前款所述材料之日起七个工作日内完成初步审查，并将审查意见和《〈海峡两岸共同打击犯罪及司法互助协议〉调查取证请求书》附录部分及相关材料，一式二份，立即转送最高人民法院。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,18,最高人民法院收到高级人民法院转送的《〈海峡两岸共同打击犯罪及司法互助协议〉调查取证请求书》附录部分和相关材料以及高级人民法院审查意见后，应当在七个工作日内完成最终审查。经审查认为可以请求台湾地区协助调查取证的，最高人民法院联络人应当填写《〈海峡两岸共同打击犯罪及司法互助协议〉调查取证请求书》正文部分，连同附录部分和相关材料，立即寄送台湾地区联络人；经审查认为欠缺相关材料、内容或者认为不需要请求台湾地区协助调查取证的，应当立即通过高级人民法院告知提出请求的人民法院补充相关材料、内容或者在说明理由后将材料退回。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,19,台湾地区成功调查取证并将取得的证据材料寄送最高人民法院联络人，或者未能成功调查取证并将相关材料送还，同时出具理由说明给最高人民法院联络人的，最高人民法院应当在收到之日起七个工作日内完成审查并转送高级人民法院，高级人民法院应当在收到之日起七个工作日内转送提出请求的人民法院。经审查认为欠缺相关材料或者内容的，最高人民法院联络人应当立即与台湾地区联络人联络并请求补充相关材料或者内容。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,20,台湾地区请求人民法院协助台湾地区法院调查取证并通过其联络人将请求书和相关材料寄送最高人民法院联络人的，最高人民法院应当在收到之日起七个工作日内完成审查。经审查认为可以协助调查取证的，应当立即转送有关高级人民法院或者由本院办理，高级人民法院应当在收到之日起七个工作日内转送有关下级人民法院办理或者由本院办理；经审查认为欠缺相关材料、内容或者认为不宜协助调查取证的，最高人民法院联络人应当立即向台湾地区联络人说明情况并告知其补充相关材料、内容或者将材料送还。 具体办理调查取证司法互助案件的人民法院应当在收到高级人民法院转送的材料之日起五个工作日内，以“协助台湾地区民事（刑事、行政诉讼）调查取证”案由立案，指定专人办理，并应当自立案之日起一个月内完成协助调查取证，最迟不得超过三个月。因故不能在期限届满前完成的，应当提前函告高级人民法院，并由高级人民法院转报最高人民法院。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,21,具体办理调查取证司法互助案件的人民法院成功调查取证的，应当在完成调查取证之日起七个工作日内将取得的证据材料一式三份，连同台湾地区提供的材料，并在必要时附具情况说明，送交高级人民法院；未能成功调查取证的，应当出具说明函一式三份，连同台湾地区提供的材料，在确认不能成功调查取证之日起七个工作日内送交高级人民法院。 高级人民法院应当在收到前款所述材料之日起七个工作日内完成初步审查，并将审查意见和前述取得的证据材料或者说明函等，一式二份，连同台湾地区提供的材料，立即转送最高人民法院。 最高人民法院应当在收到之日起七个工作日内完成最终审查，由最高人民法院联络人出具《〈海峡两岸共同打击犯罪及司法互助协议〉调查取证回复书》，必要时连同相关材料，立即寄送台湾地区联络人。 证据材料不适宜复制或者难以取得备份的，可不按本条第一款和第二款的规定提供备份材料。 五、附　  则 　 
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,22,人民法院对于台湾地区请求协助所提供的和执行请求所取得的相关资料应当予以保密。但依据请求目的使用的除外。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,23,人民法院应当依据请求书载明的目的使用台湾地区协助提供的资料。但最高人民法院和台湾地区业务主管部门另有商定的除外。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,24,对于依照协议和本规定从台湾地区获得的证据和司法文书等材料，不需要办理公证、认证等形式证明。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,25,人民法院办理海峡两岸司法互助业务，应当使用统一、规范的文书样式。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,26,对于执行台湾地区的请求所发生的费用，由有关人民法院负担。但下列费用应当由台湾地区业务主管部门负责支付： （一）鉴定费用； （二）翻译费用和誊写费用； （三）为台湾地区提供协助的证人和鉴定人，因前往、停留、离开台湾地区所发生的费用； （四）其他经最高人民法院和台湾地区业务主管部门商定的费用。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,27,人民法院在办理海峡两岸司法互助案件中收到、取得、制作的各种文件和材料，应当以原件或者复制件形式，作为诉讼档案保存。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,28,最高人民法院审理的案件需要请求台湾地区协助送达司法文书和调查取证的，参照本规定由本院自行办理。 专门人民法院办理海峡两岸送达文书和调查取证司法互助业务，参照本规定执行。
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,29,办理海峡两岸司法互助案件和执行本规定的情况，应当纳入对有关人民法院及相关工作人员的工作绩效考核和案件质量评查范围。 
最高人民法院关于人民法院办理海峡两岸送达文书和调查取证司法互助案件的规定,30,此前发布的司法解释与本规定不一致的，以本规定为准。
最高人民法院关于人民法院办理自赔案件程序的规定,1,本规定所称自赔案件，是指人民法院办理的本院作为赔偿义务机关的国家赔偿案件。
最高人民法院关于人民法院办理自赔案件程序的规定,2,基层人民法院国家赔偿小组、中级以上人民法院赔偿委员会负责办理本院的自赔案件。
最高人民法院关于人民法院办理自赔案件程序的规定,3,人民法院对赔偿请求人提出的赔偿申请，根据《最高人民法院关于国家赔偿案件立案工作的规定》予以审查立案。
最高人民法院关于人民法院办理自赔案件程序的规定,4,人民法院办理自赔案件，应当指定一名审判员承办。 负责承办的审判员应当查清事实并提出处理意见，经国家赔偿小组或者赔偿委员会讨论后，报请院长决定。重大、疑难案件由院长提交院长办公会议讨论决定。
最高人民法院关于人民法院办理自赔案件程序的规定,5,参与办理自赔案件的审判人员是赔偿请求人或其代理人的近亲属，与本案有利害关系，或者有其他关系，可能影响案件公正办理的，应当主动回避。 赔偿请求人认为参与办理自赔案件的审判人员有前款规定情形的，有权以书面或者口头方式申请其回避。 以上规定，适用于书记员、翻译人员、鉴定人、勘验人。
最高人民法院关于人民法院办理自赔案件程序的规定,6,赔偿请求人申请回避，应当在人民法院作出赔偿决定前提出。 人民法院应当自赔偿请求人申请回避之日起三日内作出书面决定。赔偿请求人对决定不服的，可以申请复议一次。人民法院对复议申请，应当在三日内做出复议决定，并通知复议申请人。复议期间，被申请回避的人员不停止案件办理工作。 审判人员的回避，由院长决定；其他人员的回避，由国家赔偿小组负责人或者赔偿委员会主任决定。
最高人民法院关于人民法院办理自赔案件程序的规定,7,人民法院应当全面审查案件，充分听取赔偿请求人的意见。必要时可以调取原审判、执行案卷，可以向原案件承办部门或有关人员调查、核实情况。听取意见、调查核实情况，应当制作笔录。 案件争议较大，或者案情疑难、复杂的，人民法院可以组织赔偿请求人、原案件承办人以及其他相关人员举行听证。听证情况应当制作笔录。
最高人民法院关于人民法院办理自赔案件程序的规定,8,人民法院可以与赔偿请求人就赔偿方式、赔偿项目和赔偿数额在法律规定的范围内进行协商。协商应当遵循自愿、合法的原则。协商情况应当制作笔录。 经协商达成协议的，人民法院应当制作国家赔偿决定书。协商不成的，人民法院应当依法及时作出决定。
最高人民法院关于人民法院办理自赔案件程序的规定,9,人民法院作出决定前，赔偿请求人撤回赔偿申请的，人民法院应当准许。 赔偿请求人撤回赔偿申请后，在国家赔偿法第三十九条规定的时效内又申请赔偿，并有证据证明其撤回申请确属违背真实意思表示或者有其他正当理由的，人民法院应予受理。
最高人民法院关于人民法院办理自赔案件程序的规定,10,有下列情形之一的，人民法院应当决定中止办理： （一）作为赔偿请求人的公民死亡，需要等待其继承人和其他有扶养关系的亲属表明是否参加赔偿案件处理的； （二）作为赔偿请求人的公民丧失行为能力，尚未确定法定代理人的； （三）作为赔偿请求人的法人或者其他组织终止，尚未确定权利承受人的； （四）赔偿请求人因不可抗力或者其他障碍，在法定期限内不能参加赔偿案件处理的； （五）宣告无罪的案件，人民法院决定再审或者人民检察院按照审判监督程序提出抗诉的。 中止办理的原因消除后，人民法院应当及时恢复办理，并通知赔偿请求人。
最高人民法院关于人民法院办理自赔案件程序的规定,11,有下列情形之一的，人民法院应当决定终结办理： （一）作为赔偿请求人的公民死亡，没有继承人和其他有扶养关系的亲属，或者其继承人和其他有扶养关系的亲属放弃要求赔偿权利的； （二）作为赔偿请求人的法人或者其他组织终止后，其权利承受人放弃要求赔偿权利的； （三）赔偿请求人据以申请赔偿的撤销案件决定、不起诉决定或者宣告无罪的判决被撤销的。
最高人民法院关于人民法院办理自赔案件程序的规定,12,人民法院应当自收到赔偿申请之日起两个月内作出是否赔偿的决定,并制作国家赔偿决定书。 申请人向人民法院申请委托鉴定、评估的，鉴定、评估期间不计入办理期限。
最高人民法院关于人民法院办理自赔案件程序的规定,13,国家赔偿决定书应当载明以下事项： （一）赔偿请求人的基本情况； （二）申请事项及理由； （三）决定的事实理由及法律依据； （四）决定内容； （五）申请上一级人民法院赔偿委员会作出赔偿决定的期间和上一级人民法院名称。
最高人民法院关于人民法院办理自赔案件程序的规定,14,人民法院决定赔偿或不予赔偿的，应当自作出决定之日起十日内将国家赔偿决定书送达赔偿请求人。
最高人民法院关于人民法院办理自赔案件程序的规定,15,赔偿请求人依据国家赔偿法第三十七条第二款的规定向人民法院申请支付赔偿金的，应当递交申请书，并提交以下材料： （一）赔偿请求人的身份证明； （二）生效的国家赔偿决定书。 赔偿请求人当面递交申请支付材料的，人民法院应当出具收讫凭证。赔偿请求人书写申请书确有困难的，可以口头申请，人民法院应当记入笔录，由赔偿请求人签名、捺印或者盖章。
最高人民法院关于人民法院办理自赔案件程序的规定,16,申请支付材料真实、有效、完整的，人民法院应当受理，并书面通知赔偿请求人。人民法院受理后，应当自收到支付申请之日起七日内，依照预算管理权限向有关财政部门提出支付申请。 申请支付材料不完整的，人民法院应当当场或者在三个工作日内一次性告知赔偿请求人需要补正的全部材料。收到支付申请的时间自人民法院收到补正材料之日起计算。 申请支付材料虚假、无效，人民法院决定不予受理的，应当在三个工作日内书面通知赔偿请求人并说明理由。
最高人民法院关于人民法院办理自赔案件程序的规定,17,赔偿请求人对人民法院不予受理申请支付的通知有异议的，可以自收到通知之日起十日内向上一级人民法院申请复核。上一级人民法院应当自收到复核申请之日起五个工作日内作出复核决定，并在作出复核决定之日起三个工作日内送达赔偿请求人。
最高人民法院关于人民法院办理自赔案件程序的规定,18,财政部门告知人民法院申请支付材料不符合要求的，人民法院应当自接到通知之日起五个工作日内按照要求提交补正材料。 需要赔偿请求人补正材料的，人民法院应当及时通知赔偿请求人。
最高人民法院关于人民法院办理自赔案件程序的规定,19,财政部门告知人民法院已支付国家赔偿费用的，人民法院应当及时通知赔偿请求人。
最高人民法院关于人民法院办理自赔案件程序的规定,20,本规定自2013年9月1日起施行。 本规定施行前本院发布的司法解释，与本规定不一致的，以本规定为准。
最高人民法院关于人民法院办理财产保全案件若干问题的规定,1,最高人民法院关于人民法院办理财产保全案件若干问题的规定 （2016年10月17日最高人民法院审判委员会第1696次会议通过，自2016年12月1日起施行） 法释〔2016〕22号 中华人民共和国最高人民法院公告《最高人民法院关于人民法院办理财产保全案件若干问题的规定》已于2016年10月17日由最高人民法院审判委员会第1696次会议通过，现予公布，自2016年12月1日起施行。 最高人民法院 2016年11月7日为依法保护当事人、利害关系人的合法权益，规范人民法院办理财产保全案件，根据《中华人民共和国民事诉讼法》等法律规定，结合审判、执行实践，制定本规定。第一条当事人、利害关系人申请财产保全，应当向人民法院提交申请书，并提供相关证据材料。申请书应当载明下列事项：（一）申请保全人与被保全人的身份、送达地址、联系方式（二）请求事项和所根据的事实与理由；（三）请求保全数额或者争议标的；（四）明确的被保全财产信息或者具体的被保全财产线索；（五）为财产保全提供担保的财产信息或资信证明，或者不需要提供担保的理由；（六）其他需要载明的事项。法律文书生效后，进入执行程序前，债权人申请财产保全的，应当写明生效法律文书的制作机关、文号和主要内容，并附生效法律文书副本。第二条人民法院进行财产保全，由立案、审判机构作出裁定，一般应当移送执行机构实施。第三条仲裁过程中，当事人申请财产保全的，应当通过仲裁机构向人民法院提交申请书及仲裁案件受理通知书等相关材料。人民法院裁定采取保全措施或者裁定驳回申请的，应当将裁定书送达当事人，并通知仲裁机构。第四条人民法院接受财产保全申请后，应当在五日内作出裁定；需要提供担保的，应当在提供担保后五日内作出裁定；裁定采取保全措施的，应当在五日内开始执行。对情况紧急的，必须在四十八小时内作出裁定；裁定采取保全措施的，应当立即开始执行。第五条人民法院依照民事诉讼法第一百条规定责令申请保全人提供财产保全担保的，担保数额不超过请求保全数额的百分之三十；申请保全的财产系争议标的的，担保数额不超过争议标的价值的百分之三十。利害关系人申请诉前财产保全的，应当提供相当于请求保全数额的担保；情况特殊的，人民法院可以酌情处理。财产保全期间，申请保全人提供的担保不足以赔偿可能给被保全人造成的损失的，人民法院可以责令其追加相应的担保；拒不追加的，可以裁定解除或者部分解除保全。第六条申请保全人或第三人为财产保全提供财产担保的，应当向人民法院出具担保书。担保书应当载明担保人、担保方式、担保范围、担保财产及其价值、担保责任承担等内容，并附相关证据材料。第三人为财产保全提供保证担保的，应当向人民法院提交保证书。保证书应当载明保证人、保证方式、保证范围、保证责任承担等内容，并附相关证据材料。对财产保全担保，人民法院经审查，认为违反物权法、担保法、公司法等有关法律禁止性规定的，应当责令申请保全人在指定期限内提供其他担保；逾期未提供的，裁定驳回申请。第七条保险人以其与申请保全人签订财产保全责任险合同的方式为财产保全提供担保的，应当向人民法院出具担保书。担保书应当载明，因申请财产保全错误，由保险人赔偿被保全人因保全所遭受的损失等内容，并附相关证据材料。第八条金融监管部门批准设立的金融机构以独立保函形式为财产保全提供担保的，人民法院应当依法准许。第九条当事人在诉讼中申请财产保全，有下列情形之一的，人民法院可以不要求提供担保：（一）追索赡养费、扶养费、抚育费、抚恤金、医疗费用、劳动报酬、工伤赔偿、交通事故人身损害赔偿的；（二）婚姻家庭纠纷案件中遭遇家庭暴力且经济困难的；（三）人民检察院提起的公益诉讼涉及损害赔偿的；（四）因见义勇为遭受侵害请求损害赔偿的；（五）案件事实清楚、权利义务关系明确，发生保全错误可能性较小的；（六）申请保全人为商业银行、保险公司等由金融监管部门批准设立的具有独立偿付债务能力的金融机构及其分支机构的。法律文书生效后，进入执行程序前，债权人申请财产保全的，人民法院可以不要求提供担保。第十条当事人、利害关系人申请财产保全，应当向人民法院提供明确的被保全财产信息。当事人在诉讼中申请财产保全，确因客观原因不能提供明确的被保全财产信息，但提供了具体财产线索的，人民法院可以依法裁定采取财产保全措施。第十一条人民法院依照本规定第十条第二款规定作出保全裁定的，在该裁定执行过程中，申请保全人可以向已经建立网络执行查控系统的执行法院，书面申请通过该系统查询被保全人的财产。申请保全人提出查询申请的，执行法院可以利用网络执行查控系统，对裁定保全的财产或者保全数额范围内的财产进行查询，并采取相应的查封、扣押、冻结措施。人民法院利用网络执行查控系统未查询到可供保全财产的，应当书面告知申请保全人。第十二条人民法院对查询到的被保全人财产信息，应当依法保密。除依法保全的财产外，不得泄露被保全人其他财产信息，也不得在财产保全、强制执行以外使用相关信息。第十三条被保全人有多项财产可供保全的，在能够实现保全目的的情况下，人民法院应当选择对其生产经营活动影响较小的财产进行保全。人民法院对厂房、机器设备等生产经营性财产进行保全时，指定被保全人保管的，应当允许其继续使用。第十四条被保全财产系机动车、航空器等特殊动产的，除被保全人下落不明的以外，人民法院应当责令被保全人书面报告该动产的权属和占有、使用等情况，并予以核实。第十五条人民法院应当依据财产保全裁定采取相应的查封、扣押、冻结措施。可供保全的土地、房屋等不动产的整体价值明显高于保全裁定载明金额的，人民法院应当对该不动产的相应价值部分采取查封、扣押、冻结措施，但该不动产在使用上不可分或者分割会严重减损其价值的除外。对银行账户内资金采取冻结措施的，人民法院应当明确具体的冻结数额。第十六条人民法院在财产保全中采取查封、扣押、冻结措施，需要有关单位协助办理登记手续的，有关单位应当在裁定书和协助执行通知书送达后立即办理。针对同一财产有多个裁定书和协助执行通知书的，应当按照送达的时间先后办理登记手续。第十七条利害关系人申请诉前财产保全，在人民法院采取保全措施后三十日内依法提起诉讼或者申请仲裁的，诉前财产保全措施自动转为诉讼或仲裁中的保全措施；进入执行程序后，保全措施自动转为执行中的查封、扣押、冻结措施。依前款规定，自动转为诉讼、仲裁中的保全措施或者执行中的查封、扣押、冻结措施的，期限连续计算，人民法院无需重新制作裁定书。第十八条申请保全人申请续行财产保全的，应当在保全期限届满七日前向人民法院提出；逾期申请或者不申请的，自行承担不能续行保全的法律后果。人民法院进行财产保全时，应当书面告知申请保全人明确的保全期限届满日以及前款有关申请续行保全的事项。第十九条再审审查期间，债务人申请保全生效法律文书确定给付的财产的，人民法院不予受理。再审审理期间，原生效法律文书中止执行，当事人申请财产保全的，人民法院应当受理。第二十条财产保全期间，被保全人请求对被保全财产自行处分，人民法院经审查，认为不损害申请保全人和其他执行债权人合法权益的，可以准许，但应当监督被保全人按照合理价格在指定期限内处分，并控制相应价款。被保全人请求对作为争议标的的被保全财产自行处分的，须经申请保全人同意。人民法院准许被保全人自行处分被保全财产的，应当通知申请保全人；申请保全人不同意的，可以依照民事诉讼法第二百二十五条规定提出异议。第二十一条保全法院在首先采取查封、扣押、冻结措施后超过一年未对被保全财产进行处分的，除被保全财产系争议标的外，在先轮候查封、扣押、冻结的执行法院可以商请保全法院将被保全财产移送执行。但司法解释另有特别规定的，适用其规定。保全法院与在先轮候查封、扣押、冻结的执行法院就移送被保全财产发生争议的，可以逐级报请共同的上级法院指定该财产的执行法院。共同的上级法院应当根据被保全财产的种类及所在地、各债权数额与被保全财产价值之间的关系等案件具体情况指定执行法院，并督促其在指定期限内处分被保全财产。第二十二条财产纠纷案件，被保全人或第三人提供充分有效担保请求解除保全，人民法院应当裁定准许。被保全人请求对作为争议标的的财产解除保全的，须经申请保全人同意。第二十三条人民法院采取财产保全措施后，有下列情形之一的，申请保全人应当及时申请解除保全：（一）采取诉前财产保全措施后三十日内不依法提起诉讼或者申请仲裁的；（二）仲裁机构不予受理仲裁申请、准许撤回仲裁申请或者按撤回仲裁申请处理的；（三）仲裁申请或者请求被仲裁裁决驳回的；（四）其他人民法院对起诉不予受理、准许撤诉或者按撤诉处理的；（五）起诉或者诉讼请求被其他人民法院生效裁判驳回的；（六）申请保全人应当申请解除保全的其他情形。人民法院收到解除保全申请后，应当在五日内裁定解除保全；对情况紧急的，必须在四十八小时内裁定解除保全。申请保全人未及时申请人民法院解除保全，应当赔偿被保全人因财产保全所遭受的损失。被保全人申请解除保全，人民法院经审查认为符合法律规定的，应当在本条第二款规定的期间内裁定解除保全。第二十四条财产保全裁定执行中，人民法院发现保全裁定的内容与被保全财产的实际情况不符的，应当予以撤销、变更或补正。第二十五条申请保全人、被保全人对保全裁定或者驳回申请裁定不服的，可以自裁定书送达之日起五日内向作出裁定的人民法院申请复议一次。人民法院应当自收到复议申请后十日内审查。对保全裁定不服申请复议的，人民法院经审查，理由成立的，裁定撤销或变更；理由不成立的，裁定驳回。对驳回申请裁定不服申请复议的，人民法院经审查，理由成立的，裁定撤销，并采取保全措施；理由不成立的，裁定驳回。第二十六条申请保全人、被保全人、利害关系人认为保全裁定实施过程中的执行行为违反法律规定提出书面异议的，人民法院应当依照民事诉讼法第二百二十五条规定审查处理。第二十七条人民法院对诉讼争议标的以外的财产进行保全，案外人对保全裁定或者保全裁定实施过程中的执行行为不服，基于实体权利对被保全财产提出书面异议的，人民法院应当依照民事诉讼法第二百二十七条规定审查处理并作出裁定。案外人、申请保全人对该裁定不服的，可以自裁定送达之日起十五日内向人民法院提起执行异议之诉。人民法院裁定案外人异议成立后，申请保全人在法律规定的期间内未提起执行异议之诉的，人民法院应当自起诉期限届满之日起七日内对该被保全财产解除保全。第二十八条海事诉讼中，海事请求人申请海事请求保全，适用《中华人民共和国海事诉讼特别程序法》及相关司法解释。第二十九条本规定自2016年12月1日起施行。本规定施行前公布的司法解释与本规定不一致的，以本规定为准。
最高人民法院关于人民法院在互联网公布裁判文书的规定,1,人民法院在互联网公布裁判文书，应当遵循依法、及时、规范、真实的原则。
最高人民法院关于人民法院在互联网公布裁判文书的规定,2,最高人民法院在互联网设立中国裁判文书网，统一公布各级人民法院的生效裁判文书。 各级人民法院对其在中国裁判文书网公布的裁判文书质量负责。
最高人民法院关于人民法院在互联网公布裁判文书的规定,3,各级人民法院应当指定专门机构负责互联网公布裁判文书的管理工作。该机构履行以下职责： （一）组织、上传裁判文书； （二）发现公布的裁判文书存在笔误或者技术处理不当等问题的，协调有关部门及时处理； （三）其他相关的指导、监督和考评工作。
最高人民法院关于人民法院在互联网公布裁判文书的规定,4,人民法院的生效裁判文书应当在互联网公布，但有下列情形之一的除外： （一）涉及国家秘密、个人隐私的； （二）涉及未成年人违法犯罪的； （三）以调解方式结案的； （四）其他不宜在互联网公布的。
最高人民法院关于人民法院在互联网公布裁判文书的规定,5,人民法院应当在受理案件通知书、应诉通知书中告知当事人在互联网公布裁判文书的范围，并通过政务网站、电子触摸屏、诉讼指南等多种方式，向公众告知人民法院在互联网公布裁判文书的相关规定。
最高人民法院关于人民法院在互联网公布裁判文书的规定,6,人民法院在互联网公布裁判文书时，应当保留当事人的姓名或者名称等真实信息，但必须采取符号替代方式对下列当事人及诉讼参与人的姓名进行匿名处理： （一）婚姻家庭、继承纠纷案件中的当事人及其法定代理人； （二）刑事案件中被害人及其法定代理人、证人、鉴定人； （三）被判处三年有期徒刑以下刑罚以及免予刑事处罚，且不属于累犯或者惯犯的被告人。
最高人民法院关于人民法院在互联网公布裁判文书的规定,7,人民法院在互联网公布裁判文书时，应当删除下列信息： （一）自然人的家庭住址、通讯方式、身份证号码、银行账号、健康状况等个人信息； （二）未成年人的相关信息； （三）法人以及其他组织的银行账号； （四）商业秘密； （五）其他不宜公开的内容。
最高人民法院关于人民法院在互联网公布裁判文书的规定,8,承办法官或者人民法院指定的专门人员应当在裁判文书生效后七日内按照本规定第六条、第七条的要求完成技术处理，并提交本院负责互联网公布裁判文书的专门机构在中国裁判文书网公布。
最高人民法院关于人民法院在互联网公布裁判文书的规定,9,独任法官或者合议庭认为裁判文书具有本规定第四条第四项不宜在互联网公布情形的，应当提出书面意见及理由，由部门负责人审查后报主管副院长审定。
最高人民法院关于人民法院在互联网公布裁判文书的规定,10,在互联网公布的裁判文书，除依照本规定的要求进行技术处理的以外，应当与送达当事人的裁判文书一致。 人民法院对送达当事人的裁判文书进行补正的，应当及时在互联网公布补正裁定。
最高人民法院关于人民法院在互联网公布裁判文书的规定,11,人民法院在互联网公布的裁判文书，除因网络传输故障导致与送达当事人的裁判文书不一致的以外，不得修改或者更换；确因法定理由或者其他特殊原因需要撤回的，应当由高级人民法院以上负责互联网公布裁判文书的专门机构审查决定，并在中国裁判文书网办理撤回及登记备案手续。
最高人民法院关于人民法院在互联网公布裁判文书的规定,12,中国裁判文书网应当提供操作便捷的检索、查阅系统，方便公众检索、查阅裁判文书。
最高人民法院关于人民法院在互联网公布裁判文书的规定,13,最高人民法院负责监督和指导地方各级人民法院在互联网公布裁判文书的工作。 高级人民法院负责组织、指导、监督和检查辖区内各级人民法院在互联网公布裁判文书的工作。
最高人民法院关于人民法院在互联网公布裁判文书的规定,14,各高级人民法院在实施本规定的过程中，可以结合工作实际制定实施细则。中西部地区基层人民法院在互联网公布裁判文书的时间进度由高级人民法院决定，并报最高人民法院备案。
最高人民法院关于人民法院在互联网公布裁判文书的规定,15,本规定自2014年1月1日起实施。最高人民法院2010年11月8日制定的《关于人民法院在互联网公布裁判文书的规定》（法发〔2010〕48号）同时废止。最高人民法院以前发布的司法解释和规范性文件与本规定不一致的，以本规定为准。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,1,人民法院司法技术管理部门负责本院的委托评估、拍卖和流拍财产的变卖工作，依法对委托评估、拍卖机构的评估、拍卖活动进行监督。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,2,根据工作需要，下级人民法院可将评估、拍卖和变卖工作报请上级人民法院办理。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,3,人民法院需要对异地的财产进行评估或拍卖时，可以委托财产所在地人民法院办理。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,4,人民法院按照公开、公平、择优的原则编制人民法院委托评估、拍卖机构名册。人民法院编制委托评估、拍卖机构名册，应当先期公告，明确入册机构的条件和评审程序等事项。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,5,人民法院在编制委托评估、拍卖机构名册时，由司法技术管理部门、审判部门、执行部门组成评审委员会，必要时可邀请评估、拍卖行业的专家参加评审。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,6,评审委员会对申请加入人民法院委托评估、拍卖名册的机构，应当从资质等级、职业信誉、经营业绩、执业人员情况等方面进行审查、打分，按分数高低经过初审、公示、复审后确定进入名册的机构，并对名册进行动态管理。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,7,人民法院选择评估、拍卖机构，应当在人民法院委托评估、拍卖机构名册内采取公开随机的方式选定。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,8,人民法院选择评估、拍卖机构，应当通知审判、执行人员到场，视情况可邀请社会有关人员到场监督。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,9,人民法院选择评估、拍卖机构，应当提前通知各方当事人到场；当事人不到场的，人民法院可将选择机构的情况，以书面形式送达当事人。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,10,评估、拍卖机构选定后，人民法院应当向选定的机构出具委托书，委托书中应当载明本次委托的要求和工作完成的期限等事项。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,11,评估、拍卖机构接受人民法院的委托后，在规定期限内无正当理由不能完成委托事项的，人民法院应当解除委托，重新选择机构，并对其暂停备选资格或从委托评估、拍卖机构名册内除名。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,12,评估机构在工作中需要对现场进行勘验的，人民法院应当提前通知审判、执行人员和当事人到场。当事人不到场的，不影响勘验的进行，但应当有见证人见证。评估机构勘验现场，应当制作现场勘验笔录。勘验现场人员、当事人或见证人应当在勘验笔录上签字或盖章确认。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,13,拍卖财产经过评估的，评估价即为第一次拍卖的保留价；未作评估的，保留价由人民法院参照市价确定，并应当征询有关当事人的意见。
最高人民法院关于人民法院委托评估、拍卖和变卖工作的若干规定,14,审判、执行部门未经司法技术管理部门同意擅自委托评估、拍卖，或对流拍财产进行变卖的，按照有关纪律规定追究责任。
